# formatVersion	captureKey	name=value fields (UTF-8, CRLF)
2	MAPPER_CHURCH3|Islamic|Default	buildingHeight=0	column=349	columnOffset=10	constructionOrigImage=tile_sea8 1857	gameMapX=429	gameMapY=131	height=0.25	index=102	positionOffsetX=3.5	positionOffsetY=0.75	positionX=149	positionY=260	positionZ=0	relativeTileX=5	relativeTileY=-2	row=161	rowOffset=9	tileColor=1,1,1,1	tileImage=tile_churches 614	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=668	tileY=370	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-12111
2	MAPPER_CHURCH3|Islamic|Default	buildingHeight=0	column=348	columnOffset=9	constructionOrigImage=tile_sea8 1829	gameMapX=428	gameMapY=131	height=0.25	index=103	positionOffsetX=3	positionOffsetY=1	positionX=148.5	positionY=260.25	positionZ=0	relativeTileX=5	relativeTileY=-1	row=160	rowOffset=8	tileColor=1,1,1,1	tileImage=tile_churches 623	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=668	tileY=371	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-12160
2	MAPPER_CHURCH3|Islamic|Default	buildingHeight=0	column=348	columnOffset=9	constructionOrigImage=tile_sea8 1821	gameMapX=427	gameMapY=131	height=0.25	index=104	positionOffsetX=2.5	positionOffsetY=1.25	positionX=148	positionY=260.5	positionZ=0	relativeTileX=5	relativeTileY=0	row=159	rowOffset=7	tileColor=1,1,1,1	tileImage=tile_churches 631	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=668	tileY=372	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-12209
2	MAPPER_CHURCH3|Islamic|Default	buildingHeight=0	column=347	columnOffset=8	constructionOrigImage=tile_sea8 1825	gameMapX=426	gameMapY=131	height=0.25	index=105	positionOffsetX=2	positionOffsetY=1.5	positionX=147.5	positionY=260.75	positionZ=0	relativeTileX=5	relativeTileY=1	row=158	rowOffset=6	tileColor=1,1,1,1	tileImage=tile_churches 638	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=668	tileY=373	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-12258
2	MAPPER_CHURCH3|Islamic|Default	buildingHeight=0	column=347	columnOffset=8	constructionOrigImage=tile_sea8 1813	gameMapX=425	gameMapY=131	height=0.25	index=106	positionOffsetX=1.5	positionOffsetY=1.75	positionX=147	positionY=261	positionZ=0	relativeTileX=5	relativeTileY=2	row=157	rowOffset=5	tileColor=1,1,1,1	tileImage=tile_churches 644	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=668	tileY=374	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-12307
2	MAPPER_CHURCH3|Islamic|Default	buildingHeight=0	column=346	columnOffset=7	constructionOrigImage=tile_sea8 1809	gameMapX=424	gameMapY=131	height=0.25	index=107	positionOffsetX=1	positionOffsetY=2	positionX=146.5	positionY=261.25	positionZ=0	relativeTileX=5	relativeTileY=3	row=156	rowOffset=4	tileColor=1,1,1,1	tileImage=tile_churches 649	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=668	tileY=375	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-12356
2	MAPPER_CHURCH3|Islamic|Default	buildingHeight=0	column=341	columnOffset=2	constructionOrigImage=tile_sea8 1805	gameMapX=423	gameMapY=141	height=0.25	index=108	positionOffsetX=-4.5	positionOffsetY=-0.25	positionX=141	positionY=259	positionZ=0	relativeTileX=-5	relativeTileY=4	row=165	rowOffset=13	tileColor=1,1,1,1	tileImage=tile_churches 559	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=658	tileY=376	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-11915
2	MAPPER_CHURCH3|Islamic|Default	buildingHeight=0	column=346	columnOffset=7	constructionOrigImage=tile_sea8 1809	gameMapX=423	gameMapY=131	height=0.25	index=109	positionOffsetX=0.5	positionOffsetY=2.25	positionX=146	positionY=261.5	positionZ=0	relativeTileX=5	relativeTileY=4	row=155	rowOffset=3	tileColor=1,1,1,1	tileImage=tile_churches 653	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=668	tileY=376	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-12405
2	MAPPER_CHURCH3|Islamic|Default	buildingHeight=0	column=340	columnOffset=1	constructionOrigImage=tile_sea8 1805	gameMapX=422	gameMapY=141	height=0.25	index=110	positionOffsetX=-5	positionOffsetY=0	positionX=140.5	positionY=259.25	positionZ=0	relativeTileX=-5	relativeTileY=5	row=164	rowOffset=12	tileColor=1,1,1,1	tileImage=tile_churches 571	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=658	tileY=377	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-11964
2	MAPPER_CHURCH3|Islamic|Default	buildingHeight=0	column=341	columnOffset=2	constructionOrigImage=tile_sea8 1845	gameMapX=422	gameMapY=140	height=0.25	index=111	positionOffsetX=-4.5	positionOffsetY=0.25	positionX=141	positionY=259.5	positionZ=0	relativeTileX=-4	relativeTileY=5	row=163	rowOffset=11	tileColor=1,1,1,1	tileImage=tile_churches 584	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=659	tileY=377	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-12013
2	MAPPER_CHURCH3|Islamic|Default	buildingHeight=0	column=341	columnOffset=2	constructionOrigImage=tile_sea8 1849	gameMapX=422	gameMapY=139	height=0.25	index=112	positionOffsetX=-4	positionOffsetY=0.5	positionX=141.5	positionY=259.75	positionZ=0	relativeTileX=-3	relativeTileY=5	row=162	rowOffset=10	tileColor=1,1,1,1	tileImage=tile_churches 596	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=660	tileY=377	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-12062
2	MAPPER_CHURCH3|Islamic|Default	buildingHeight=0	column=342	columnOffset=3	constructionOrigImage=tile_sea8 1833	gameMapX=422	gameMapY=138	height=0.25	index=113	positionOffsetX=-3.5	positionOffsetY=0.75	positionX=142	positionY=260	positionZ=0	relativeTileX=-2	relativeTileY=5	row=161	rowOffset=9	tileColor=1,1,1,1	tileImage=tile_churches 607	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=661	tileY=377	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-12111
2	MAPPER_CHURCH3|Islamic|Default	buildingHeight=0	column=342	columnOffset=3	constructionOrigImage=tile_sea8 1849	gameMapX=422	gameMapY=137	height=0.25	index=114	positionOffsetX=-3	positionOffsetY=1	positionX=142.5	positionY=260.25	positionZ=0	relativeTileX=-1	relativeTileY=5	row=160	rowOffset=8	tileColor=1,1,1,1	tileImage=tile_churches 617	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=662	tileY=377	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-12160
2	MAPPER_CHURCH3|Islamic|Default	buildingHeight=0	column=343	columnOffset=4	constructionOrigImage=tile_sea8 1841	gameMapX=422	gameMapY=136	height=0.25	index=115	positionOffsetX=-2.5	positionOffsetY=1.25	positionX=143	positionY=260.5	positionZ=0	relativeTileX=0	relativeTileY=5	row=159	rowOffset=7	tileColor=1,1,1,1	tileImage=tile_churches 626	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=663	tileY=377	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-12209
2	MAPPER_CHURCH3|Islamic|Default	buildingHeight=0	column=343	columnOffset=4	constructionOrigImage=tile_sea8 1809	gameMapX=422	gameMapY=135	height=0.25	index=116	positionOffsetX=-2	positionOffsetY=1.5	positionX=143.5	positionY=260.75	positionZ=0	relativeTileX=1	relativeTileY=5	row=158	rowOffset=6	tileColor=1,1,1,1	tileImage=tile_churches 634	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=664	tileY=377	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-12258
2	MAPPER_CHURCH3|Islamic|Default	buildingHeight=0	column=344	columnOffset=5	constructionOrigImage=tile_sea8 1861	gameMapX=422	gameMapY=134	height=0.25	index=117	positionOffsetX=-1.5	positionOffsetY=1.75	positionX=144	positionY=261	positionZ=0	relativeTileX=2	relativeTileY=5	row=157	rowOffset=5	tileColor=1,1,1,1	tileImage=tile_churches 641	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=665	tileY=377	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-12307
2	MAPPER_CHURCH3|Islamic|Default	buildingHeight=0	column=344	columnOffset=5	constructionOrigImage=tile_sea8 1805	gameMapX=422	gameMapY=133	height=0.25	index=118	positionOffsetX=-1	positionOffsetY=2	positionX=144.5	positionY=261.25	positionZ=0	relativeTileX=3	relativeTileY=5	row=156	rowOffset=4	tileColor=1,1,1,1	tileImage=tile_churches 647	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=666	tileY=377	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-12356
2	MAPPER_CHURCH3|Islamic|Default	buildingHeight=0	column=345	columnOffset=6	constructionOrigImage=tile_sea8 1837	gameMapX=422	gameMapY=132	height=0.25	index=119	positionOffsetX=-0.5	positionOffsetY=2.25	positionX=145	positionY=261.5	positionZ=0	relativeTileX=4	relativeTileY=5	row=155	rowOffset=3	tileColor=1,1,1,1	tileImage=tile_churches 652	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=667	tileY=377	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-12405
2	MAPPER_CHURCH3|Islamic|Default	buildingHeight=0	column=345	columnOffset=6	constructionOrigImage=tile_sea8 1841	gameMapX=422	gameMapY=131	height=0.25	index=120	positionOffsetX=0	positionOffsetY=2.5	positionX=145.5	positionY=261.75	positionZ=0	relativeTileX=5	relativeTileY=5	row=154	rowOffset=2	tileColor=1,1,1,1	tileImage=tile_churches 656	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=668	tileY=377	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-12454
2	MAPPER_CHURCH3|Islamic|Default	buildingHeight=0	column=345	columnOffset=6	constructionOrigImage=tile_sea8 1805	gameMapX=433	gameMapY=142	height=0.25	index=121	positionOffsetX=0	positionOffsetY=-3	positionX=145.5	positionY=256.25	positionZ=0	relativeTileX=-6	relativeTileY=-6	row=176	rowOffset=24	tileColor=1,1,1,1	tileImage=tile_churches 492	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=657	tileY=366	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-11376
2	MAPPER_CHURCH3|Islamic|Default	buildingHeight=0	column=346	columnOffset=7	constructionOrigImage=tile_sea8 1845	gameMapX=433	gameMapY=141	height=0.25	index=122	positionOffsetX=0.5	positionOffsetY=-2.75	positionX=146	positionY=256.5	positionZ=0	relativeTileX=-5	relativeTileY=-6	row=175	rowOffset=23	tileColor=1,1,1,1	tileImage=tile_churches 494	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=658	tileY=366	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-11425
2	MAPPER_CHURCH3|Islamic|Default	buildingHeight=0	column=346	columnOffset=7	constructionOrigImage=tile_sea8 1853	gameMapX=433	gameMapY=140	height=0.25	index=123	positionOffsetX=1	positionOffsetY=-2.5	positionX=146.5	positionY=256.75	positionZ=0	relativeTileX=-4	relativeTileY=-6	row=174	rowOffset=22	tileColor=1,1,1,1	tileImage=tile_churches 497	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=659	tileY=366	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-11474
2	MAPPER_CHURCH3|Islamic|Default	buildingHeight=0	column=345	columnOffset=6	constructionOrigImage=tile_sea8 1837	gameMapX=432	gameMapY=142	height=0.25	index=124	positionOffsetX=-0.5	positionOffsetY=-2.75	positionX=145	positionY=256.5	positionZ=0	relativeTileX=-6	relativeTileY=-5	row=175	rowOffset=23	tileColor=1,1,1,1	tileImage=tile_churches 493	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=657	tileY=367	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-11425
2	MAPPER_CHURCH3|Islamic|Default	buildingHeight=0	column=344	columnOffset=5	constructionOrigImage=tile_sea8 1809	gameMapX=431	gameMapY=142	height=0.25	index=125	positionOffsetX=-1	positionOffsetY=-2.5	positionX=144.5	positionY=256.75	positionZ=0	relativeTileX=-6	relativeTileY=-4	row=174	rowOffset=22	tileColor=1,1,1,1	tileImage=tile_churches 495	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=657	tileY=368	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-11474
2	MAPPER_CHURCH3|Islamic|Default	buildingHeight=0	column=347	columnOffset=8	constructionOrigImage=tile_sea8 1861	gameMapX=433	gameMapY=139	height=0.25	index=126	positionOffsetX=1.5	positionOffsetY=-2.25	positionX=147	positionY=257	positionZ=0	relativeTileX=-3	relativeTileY=-6	row=173	rowOffset=21	tileColor=1,1,1,1	tileImage=tile_churches 501	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=660	tileY=366	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-11523
2	MAPPER_CHURCH3|Islamic|Default	buildingHeight=0	column=347	columnOffset=8	constructionOrigImage=tile_sea8 1837	gameMapX=433	gameMapY=138	height=0.25	index=127	positionOffsetX=2	positionOffsetY=-2	positionX=147.5	positionY=257.25	positionZ=0	relativeTileX=-2	relativeTileY=-6	row=172	rowOffset=20	tileColor=1,1,1,1	tileImage=tile_churches 506	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=661	tileY=366	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-11572
2	MAPPER_CHURCH3|Islamic|Default	buildingHeight=0	column=344	columnOffset=5	constructionOrigImage=tile_sea8 1841	gameMapX=430	gameMapY=142	height=0.25	index=128	positionOffsetX=-1.5	positionOffsetY=-2.25	positionX=144	positionY=257	positionZ=0	relativeTileX=-6	relativeTileY=-3	row=173	rowOffset=21	tileColor=1,1,1,1	tileImage=tile_churches 498	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=657	tileY=369	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-11523
2	MAPPER_CHURCH3|Islamic|Default	buildingHeight=0	column=343	columnOffset=4	constructionOrigImage=tile_sea8 1845	gameMapX=429	gameMapY=142	height=0.25	index=129	positionOffsetX=-2	positionOffsetY=-2	positionX=143.5	positionY=257.25	positionZ=0	relativeTileX=-6	relativeTileY=-2	row=172	rowOffset=20	tileColor=1,1,1,1	tileImage=tile_churches 502	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=657	tileY=370	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-11572
2	MAPPER_CHURCH3|Islamic|Default	buildingHeight=0	column=348	columnOffset=9	constructionOrigImage=tile_sea8 1829	gameMapX=433	gameMapY=137	height=0.25	index=130	positionOffsetX=2.5	positionOffsetY=-1.75	positionX=148	positionY=257.5	positionZ=0	relativeTileX=-1	relativeTileY=-6	row=171	rowOffset=19	tileColor=1,1,1,1	tileImage=tile_churches 512	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=662	tileY=366	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-11621
2	MAPPER_CHURCH3|Islamic|Default	buildingHeight=0	column=348	columnOffset=9	constructionOrigImage=tile_sea8 1837	gameMapX=433	gameMapY=136	height=0.25	index=131	positionOffsetX=3	positionOffsetY=-1.5	positionX=148.5	positionY=257.75	positionZ=0	relativeTileX=0	relativeTileY=-6	row=170	rowOffset=18	tileColor=1,1,1,1	tileImage=tile_churches 519	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=663	tileY=366	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-11670
2	MAPPER_CHURCH3|Islamic|Default	buildingHeight=0	column=343	columnOffset=4	constructionOrigImage=tile_sea8 1821	gameMapX=428	gameMapY=142	height=0.25	index=132	positionOffsetX=-2.5	positionOffsetY=-1.75	positionX=143	positionY=257.5	positionZ=0	relativeTileX=-6	relativeTileY=-1	row=171	rowOffset=19	tileColor=1,1,1,1	tileImage=tile_churches 507	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=657	tileY=371	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-11621
2	MAPPER_CHURCH3|Islamic|Default	buildingHeight=0	column=342	columnOffset=3	constructionOrigImage=tile_sea8 1833	gameMapX=427	gameMapY=142	height=0.25	index=133	positionOffsetX=-3	positionOffsetY=-1.5	positionX=142.5	positionY=257.75	positionZ=0	relativeTileX=-6	relativeTileY=0	row=170	rowOffset=18	tileColor=1,1,1,1	tileImage=tile_churches 513	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=657	tileY=372	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-11670
2	MAPPER_CHURCH3|Islamic|Default	buildingHeight=0	column=349	columnOffset=10	constructionOrigImage=tile_sea8 1813	gameMapX=433	gameMapY=135	height=0.25	index=134	positionOffsetX=3.5	positionOffsetY=-1.25	positionX=149	positionY=258	positionZ=0	relativeTileX=1	relativeTileY=-6	row=169	rowOffset=17	tileColor=1,1,1,1	tileImage=tile_churches 527	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=664	tileY=366	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-11719
2	MAPPER_CHURCH3|Islamic|Default	buildingHeight=0	column=349	columnOffset=10	constructionOrigImage=tile_sea8 1817	gameMapX=433	gameMapY=134	height=0.25	index=135	positionOffsetX=4	positionOffsetY=-1	positionX=149.5	positionY=258.25	positionZ=0	relativeTileX=2	relativeTileY=-6	row=168	rowOffset=16	tileColor=1,1,1,1	tileImage=tile_churches 536	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=665	tileY=366	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-11768
2	MAPPER_CHURCH3|Islamic|Default	buildingHeight=0	column=342	columnOffset=3	constructionOrigImage=tile_sea8 1833	gameMapX=426	gameMapY=142	height=0.25	index=136	positionOffsetX=-3.5	positionOffsetY=-1.25	positionX=142	positionY=258	positionZ=0	relativeTileX=-6	relativeTileY=1	row=169	rowOffset=17	tileColor=1,1,1,1	tileImage=tile_churches 520	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=657	tileY=373	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-11719
2	MAPPER_CHURCH3|Islamic|Default	buildingHeight=0	column=341	columnOffset=2	constructionOrigImage=tile_sea8 1857	gameMapX=425	gameMapY=142	height=0.25	index=137	positionOffsetX=-4	positionOffsetY=-1	positionX=141.5	positionY=258.25	positionZ=0	relativeTileX=-6	relativeTileY=2	row=168	rowOffset=16	tileColor=1,1,1,1	tileImage=tile_churches 528	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=657	tileY=374	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-11768
2	MAPPER_CHURCH3|Islamic|Default	buildingHeight=0	column=350	columnOffset=11	constructionOrigImage=tile_sea8 1825	gameMapX=433	gameMapY=133	height=0.25	index=138	positionOffsetX=4.5	positionOffsetY=-0.75	positionX=150	positionY=258.5	positionZ=0	relativeTileX=3	relativeTileY=-6	row=167	rowOffset=15	tileColor=1,1,1,1	tileImage=tile_churches 546	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=666	tileY=366	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-11817
2	MAPPER_CHURCH3|Islamic|Default	buildingHeight=0	column=350	columnOffset=11	constructionOrigImage=tile_sea8 1817	gameMapX=433	gameMapY=132	height=0.25	index=139	positionOffsetX=5	positionOffsetY=-0.5	positionX=150.5	positionY=258.75	positionZ=0	relativeTileX=4	relativeTileY=-6	row=166	rowOffset=14	tileColor=1,1,1,1	tileImage=tile_churches 557	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=667	tileY=366	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-11866
2	MAPPER_CHURCH3|Islamic|Default	buildingHeight=0	column=341	columnOffset=2	constructionOrigImage=tile_sea8 1829	gameMapX=424	gameMapY=142	height=0.25	index=140	positionOffsetX=-4.5	positionOffsetY=-0.75	positionX=141	positionY=258.5	positionZ=0	relativeTileX=-6	relativeTileY=3	row=167	rowOffset=15	tileColor=1,1,1,1	tileImage=tile_churches 537	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=657	tileY=375	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-11817
